id,z1,z2,z3,z4,z5,z6
41236,0.642609,0.860741,0.136569,-0.607539,0.262704,-0.516734
41237,0.409488,0.776502,0.404602,-1.318434,0.399063,-1.07155
41238,0.319792,0.777857,0.024208,-0.524855,0.121885,-0.451453
41239,-0.523461,0.558427,-0.61196,0.027976,-0.300259,-0.004464
41240,-0.61763,0.396395,0.407307,0.131681,0.484944,0.076145
41241,0.323925,0.668971,0.558035,-1.303614,0.606438,-1.073007
41242,-0.333383,0.54965,0.247235,-0.392285,0.377248,-0.347812
41243,0.374077,0.799933,0.177082,-0.475701,0.246931,-0.413062
41244,0.496093,0.785924,0.593926,-0.785625,0.535117,-0.645722
41245,0.092384,0.806779,-0.731666,-0.103977,-0.435353,-0.112344
41246,0.5134,0.758792,0.31661,0.769053,0.362757,0.580783
41247,0.469269,0.740166,-0.121778,-0.360622,0.067144,-0.323062
41248,0.344315,0.670276,0.096991,-0.024402,0.200875,-0.050513
41249,0.300168,0.796009,-0.143768,-1.232764,0.027205,-0.981626
41250,0.572248,0.824593,-0.14168,-0.099999,0.039682,-0.084605
41251,-0.927443,0.241857,-0.277214,0.410615,-0.05305,0.317308
41252,-0.19856,0.483034,-0.246455,0.622979,0.019386,0.470924
41253,-0.523169,0.190027,0.103701,0.422016,0.273013,0.316403
41254,0.528938,0.678339,-0.118675,0.027599,0.108913,0.013681
41255,-0.068847,0.40722,0.018342,-0.69845,0.209115,-0.585958
41256,-0.173443,0.43248,-0.319204,-0.89215,-0.042646,-0.736121
41257,1.124291,0.875053,0.514834,-0.345795,0.545059,-0.296609
41258,0.87204,0.793011,0.204869,-1.492852,0.322629,-1.208362
41259,1.285189,0.879797,0.119939,-0.596401,0.226577,-0.478724
41260,0.936441,0.720687,0.318391,-0.372867,0.371678,-0.306113
41261,0.049529,0.591618,-0.108337,0.319112,0.134026,0.230493
41262,0.444829,0.872152,0.026858,-0.167426,0.202856,-0.194042
41263,0.541679,0.934715,0.16999,0.009914,0.23671,-0.046305
41264,0.829603,0.963151,0.151804,-0.859106,0.219439,-0.744646
41265,0.904062,1.060371,-0.361043,0.094486,-0.159507,0.00393
41266,0.53843,0.899932,0.019516,0.085702,0.166869,0.015581
41267,0.085645,0.623843,0.003161,-0.139451,0.145962,-0.179514
41268,0.172947,0.65683,0.198939,-0.236,0.2545,-0.262857
41269,-0.297631,0.554152,-0.452623,-0.832702,-0.208618,-0.728732
41270,0.749137,0.7874,-0.005033,-0.45687,0.126183,-0.391984
41271,0.754467,0.743644,0.447595,-0.824233,0.472156,-0.67159
41272,-0.063153,0.578797,0.10455,-0.479524,0.244901,-0.397264
41273,0.179275,0.63406,-0.045933,-0.467641,0.141834,-0.404606
41274,-0.397811,0.452966,-0.202462,-0.763484,0.012122,-0.65603
41275,0.433197,0.646062,0.101715,-0.086588,0.231608,-0.119803
41276,0.623396,0.581381,0.511606,0.024531,0.529014,-0.015506
41277,0.200866,0.50159,-0.357344,-0.729727,-0.119633,-0.613702
41278,0.154928,0.342691,0.103351,0.049488,0.451983,0.193588
41279,0.094369,0.430333,0.013658,0.957577,0.210151,0.852079
41280,0.138663,0.301431,-0.073261,0.291375,0.100633,0.296063
41281,0.00974,0.231273,0.237728,0.207202,0.423782,0.30015
41282,-0.183388,0.117195,0.066846,0.451822,0.153593,0.384493
41283,-0.65333,0.009653,-0.348872,-0.270468,-0.135382,-0.180509
41284,-1.067463,-0.043777,-0.59403,-0.888198,-0.241009,-0.630035
41285,-0.773245,-0.024622,-0.103311,-0.617616,0.124304,-0.413699
41286,-1.307376,-0.229243,0.204963,-0.535409,0.350215,-0.366267
41287,-0.106396,0.122099,0.2016,-0.470727,0.319202,-0.313109
41288,-0.322233,0.010526,0.687199,0.174748,0.715449,0.200455
41289,-0.435758,-0.029118,0.204489,0.090363,0.470607,0.237814
41290,0.776465,0.552936,0.525603,-0.158509,0.629856,0.049285
41291,1.344749,0.711755,0.575478,-0.054397,0.60848,0.119301
41292,0.90658,0.629816,0.019693,1.623864,0.179573,1.413449
41293,1.254692,0.633212,0.907834,-0.528826,0.807691,-0.296233
41294,0.523624,0.459575,0.784146,0.139425,0.747831,0.247222
41295,0.101937,0.348615,-0.042256,0.487353,0.212336,0.519928
41296,1.008484,0.612542,0.050246,0.215664,0.338639,0.333745
41297,1.127262,0.628015,0.377453,-0.094697,0.519522,0.140457
41298,1.094275,0.598603,0.518506,0.472192,0.61857,0.580076
41299,1.135855,0.542974,1.095731,-0.182824,0.963803,0.048721
41300,0.994835,0.52911,0.397624,0.394967,0.466625,0.517659
41301,1.153579,0.519708,1.028885,0.478351,0.887118,0.541282
41302,0.688088,0.411895,0.243584,-0.163414,0.392635,0.063083
41303,-0.163519,0.114225,0.6077,-0.651266,0.632637,-0.421917
41304,0.234889,0.296926,0.272395,0.500796,0.384364,0.543527
41305,-1.142696,-0.331226,0.97777,-0.196507,0.903513,-0.105218
41306,-1.48466,-0.371709,0.242703,-1.160161,0.323462,-0.902222
41307,-1.311157,-0.360077,0.242118,-0.080968,0.314604,-0.051497
41308,-0.612289,-0.237508,0.144343,-0.106611,0.24647,-0.068895
41309,-0.910615,-0.309902,0.825004,-0.674569,0.804607,-0.470496
41310,-0.892445,-0.149059,-0.473235,-1.237831,-0.118677,-0.876954
41311,-1.006801,-0.337305,0.118295,-0.585422,0.254138,-0.416012
41312,-0.804976,-0.308764,0.295238,0.180522,0.381682,0.190786
41313,-0.849093,-0.261619,-0.003388,-0.396779,0.195329,-0.246655
41314,-0.905132,-0.211907,-0.205097,0.682846,-0.037862,0.539648
41315,-0.621766,-0.135239,0.560183,0.293027,0.5523,0.233088
41316,-0.533426,-0.076425,0.267302,-0.307156,0.421608,-0.194704
41317,-0.812737,-0.286593,0.423373,1.16102,0.517321,0.974878
41318,-0.751063,-0.1422,0.247692,0.153007,0.358485,0.153394
41319,-0.584831,-0.21914,0.62852,-0.38648,0.683756,-0.244392
41320,-0.184738,-0.11577,0.33816,-0.255463,0.508974,-0.084999
41321,-0.807193,-0.169265,-0.026599,0.518364,0.231185,0.51613
41322,-0.740241,-0.040303,-0.224917,-0.405224,0.083272,-0.220735
41323,-0.370722,-0.023265,0.46899,-0.224304,0.65625,-0.032101
41324,-0.67514,-0.077539,0.104995,0.468535,0.390959,0.522113
41325,-0.051846,0.112298,0.126997,0.589941,0.34593,0.607031
41326,-0.041504,0.216207,-0.148448,0.500301,0.127174,0.535198
41327,-0.192608,0.174903,-0.095537,-1.087806,0.131642,-0.764987
41328,0.097508,0.050701,0.801009,-0.223471,0.805078,-0.07852
41329,-0.107688,-0.12136,0.67224,1.359619,0.672818,1.137641
41330,-0.320465,-0.067801,0.004368,0.13776,0.200708,0.176804
41331,0.937838,0.371235,1.265041,-0.960615,1.133311,-0.534323
41332,0.941118,0.386907,0.435726,-0.483002,0.5549,-0.160141
41333,1.282614,0.41674,0.794922,-0.195309,0.778355,0.059659
41334,0.633496,0.26323,0.261452,-1.069807,0.416405,-0.61677
41335,0.184205,0.119742,0.450212,0.430691,0.591831,0.54211
41336,1.309167,0.425968,0.623743,-0.007441,0.733632,0.204634
41337,0.946118,0.36084,0.769987,-0.779806,0.743095,-0.449087
41338,0.816831,0.338045,0.446166,0.259823,0.539777,0.380542
41339,0.88137,0.390824,0.308819,-0.191053,0.39913,0.001163
41340,0.154395,0.321492,-0.203455,-1.317535,0.079257,-0.872837
41341,0.545674,0.332164,0.387476,-1.337421,0.572122,-0.84798
41342,0.539094,0.274985,0.311292,0.036906,0.424747,0.218835
41343,0.510865,0.250386,0.472346,0.312811,0.530052,0.414764
41344,0.080759,0.188737,-0.192318,0.18983,0.093818,0.322034
41345,-0.468709,-0.163815,0.859116,-0.443467,0.813675,-0.134726
41346,-0.118227,-0.102822,0.84529,0.172726,0.851322,0.373286
41347,-0.522132,-0.090773,0.164416,-0.160855,0.298895,0.096746
41348,-0.64802,-0.184767,0.285326,0.455678,0.391242,0.563397
41349,-0.667274,-0.199533,0.425817,0.281976,0.504107,0.428787
41350,-0.854306,-0.19756,-0.029689,0.596551,0.190064,0.695598
41351,0.170908,0.110832,0.777924,1.004723,0.753686,0.990121
41352,0.172862,0.119126,0.537271,-0.00058,0.566954,0.181024
41353,0.064215,0.123411,0.512766,0.666448,0.552136,0.716104
41354,-0.454755,-0.108647,0.240251,-0.529979,0.373228,-0.190454
41355,0.011392,-0.094527,0.668799,0.557546,0.67534,0.660939
41356,0.036504,0.242882,0.515235,-0.09949,0.633935,0.060773
41357,-0.464784,0.066441,0.216053,-0.953685,0.331714,-0.626582
41358,-0.312567,0.146292,0.452542,-0.342122,0.595645,-0.089446
41359,-0.04061,0.183471,0.411824,-0.967259,0.543024,-0.600776
41360,-0.154832,0.138765,0.364395,0.162197,0.452313,0.260238
41361,-0.856419,0.053716,-0.324558,0.424595,-0.03206,0.463924
41362,-0.788021,0.010434,0.12571,0.043723,0.380395,0.215946
41363,-0.375383,0.044543,0.422992,-0.531498,0.510522,-0.307944
41364,-0.448151,0.038082,0.574398,0.319573,0.624857,0.3607
41365,-0.734195,-0.009745,0.090774,-0.783191,0.253504,-0.532333
41366,-0.763115,-0.005642,0.162825,-0.680213,0.329463,-0.40921
41367,-0.15117,-0.085659,1.074256,-0.715493,0.927505,-0.44941
41368,0.259814,0.146457,0.659695,-0.41069,0.672977,-0.155125
41369,0.074095,0.06337,0.403021,0.038422,0.537518,0.219674
41370,-0.042709,0.073531,0.603289,0.163127,0.683612,0.317604
41371,-0.379267,0.015678,0.15659,-0.064082,0.251508,0.090396
41372,-0.271304,-0.03306,0.556093,0.780246,0.56345,0.774171
41373,0.074209,-0.004377,0.872247,-0.495941,0.828508,-0.19379
41374,-0.139892,0.023632,0.071602,1.037608,0.220637,1.013503
41375,-0.360202,-0.100218,0.757983,-0.187657,0.763092,0.053058
41376,-0.170083,-0.065685,0.510198,-0.198606,0.574504,0.035102
41377,0.086795,-0.110414,0.747326,-0.02392,0.86001,0.20427
41378,-0.077345,-0.120137,0.391634,-0.145774,0.577856,0.097005
41379,-0.29269,-0.097919,0.622893,-1.315053,0.727517,-0.861789
41380,-0.131681,-0.14952,0.751448,-1.288549,0.802257,-0.852563
41381,-0.664124,-0.209174,-0.177538,0.410302,0.107009,0.497844
41382,-0.373833,-0.171565,0.33885,0.210956,0.443307,0.358276
41383,-0.385991,-0.149818,-0.043701,0.443483,0.159393,0.538407
41384,-0.272323,0.1486,-0.296058,0.618976,-0.065607,0.494719
41385,-0.213599,0.360656,-0.001578,-0.428325,0.162042,-0.34342
41386,-0.589553,-0.113014,0.284641,0.635273,0.361212,0.505717
41387,0.021106,0.173533,0.710577,-0.197121,0.689391,-0.145152
41388,-0.347711,0.340571,-0.080249,-0.480162,0.092395,-0.408115
41389,-0.326576,0.346165,-0.307258,-0.168903,-0.069692,-0.165986
41390,0.156376,0.307914,-0.353102,-0.793289,-0.123759,-0.629133
41391,0.336563,0.299357,0.686615,0.020751,0.673184,0.03839
41392,-0.345536,-0.054096,0.202728,-0.087041,0.313221,-0.035938
41393,-0.452034,-0.035633,0.40855,-0.992417,0.509746,-0.720107
41394,-0.534588,0.085508,-0.027001,-0.522349,0.179205,-0.35982
41395,-0.507857,0.004701,0.640374,-0.696173,0.641607,-0.527388
41396,-0.350601,0.099224,0.091287,0.105815,0.255406,0.116825
41397,-0.559276,-0.02722,0.432377,-0.772781,0.517087,-0.542238
41398,-0.740557,-0.034791,-0.313117,-0.560819,-0.053545,-0.373069
41399,-0.195467,0.205949,0.289618,0.397732,0.311579,0.312083
41400,-0.11108,0.146652,0.242482,0.437817,0.323708,0.355192
41401,0.175034,0.285341,0.403696,0.440551,0.46086,0.380705
41402,-0.391809,0.248774,-0.164879,0.872997,0.028252,0.719577
41403,-0.355294,0.420349,0.519003,0.10136,0.530236,0.090062
41404,0.130983,0.397779,0.397008,-0.27497,0.459824,-0.23775
41405,0.293884,0.393458,-0.079403,0.017884,0.075652,-0.012624
41406,-0.395316,0.299826,0.085819,-0.344365,0.241497,-0.273501
41407,-0.88755,0.206818,-0.680054,-0.568149,-0.348415,-0.489823
41408,-0.348487,0.22971,0.330706,-0.706704,0.396884,-0.59654
41409,-0.923689,0.174999,-0.19484,-0.629515,0.002527,-0.535544
41410,-0.240224,0.212897,0.33993,-0.462399,0.391183,-0.395221
41411,0.18109,0.313453,0.252556,-0.360728,0.317835,-0.311863
41412,-0.304317,0.225859,-0.023166,1.190749,0.136665,0.93346
41413,-0.046976,0.232805,-0.212058,-0.89637,0.009017,-0.713752
41414,-0.306398,0.113702,0.16956,-0.726983,0.278203,-0.591566
41415,-0.019662,0.289436,0.097215,-0.094614,0.228689,-0.061203
41416,-0.093371,0.230191,-0.154759,-0.301067,0.002867,-0.259615
41417,-0.169725,0.265941,-0.528202,0.865084,-0.257724,0.677403
41418,0.042644,0.243523,0.413645,-0.957521,0.436001,-0.773657
41419,-0.141375,0.190762,0.42166,-0.851521,0.433082,-0.689001
41420,0.012056,0.244738,0.329961,0.133532,0.344809,0.068373
41421,-0.212224,0.168586,0.362157,0.531937,0.382753,0.394434
41422,-0.601471,-0.038313,-0.352354,-0.98863,-0.107833,-0.779959
41423,-0.692394,-0.076891,0.007253,0.286524,0.182632,0.279418
41424,-0.098305,0.01052,0.324995,0.121576,0.426836,0.164255
41425,-0.149366,-0.023421,0.81366,0.473073,0.731564,0.427673
41426,-0.030023,-0.074326,0.568007,-0.185176,0.603486,-0.046438
41427,-0.154363,0.019555,-0.432655,-0.206745,-0.145588,-0.120478
41428,-0.239351,0.011818,-0.429985,-0.386757,-0.142872,-0.270664
41429,-0.540959,-0.071439,0.229641,-0.561137,0.359497,-0.404041
41430,-0.81911,-0.100962,-0.290375,0.077855,-0.033552,0.085989
41431,-0.435139,-0.236296,0.382925,-1.119424,0.476875,-0.820889
41432,-0.410085,-0.253796,0.245589,0.539799,0.426631,0.57107
41433,-0.266866,-0.196348,0.076335,-0.277832,0.262135,-0.112958
41434,-0.463746,-0.224209,0.358547,0.855413,0.53309,0.768266
41435,-0.565404,-0.267785,0.026381,-0.604135,0.279955,-0.398568
41436,-0.377076,-0.359876,0.733837,-1.105617,0.734648,-0.813145
41437,-0.884278,-0.424806,-0.122278,-0.682131,0.134786,-0.444186
41438,-1.045674,-0.486507,0.142017,-0.678507,0.325413,-0.45583
41439,-1.022844,-0.424025,-0.272323,0.266714,0.117151,0.33087
41440,-1.61908,-0.527202,0.007796,-0.059072,0.250402,0.023337
41441,-1.276036,-0.49842,0.47534,-0.23084,0.600967,-0.108451
41442,-1.265817,-0.41329,0.401877,0.631155,0.567807,0.556802
41443,-1.327049,-0.323693,0.018763,-0.204935,0.27516,-0.1112
41444,-1.467962,-0.409803,-0.038714,1.094463,0.215921,0.905533
41445,-0.226239,0.078203,0.578261,-1.394409,0.669721,-1.052685
41446,-1.492634,-0.189902,-0.142996,-0.519678,0.08414,-0.411243
41447,-0.527881,-0.024538,0.768771,0.153275,0.768251,0.128647
41448,-0.1082,0.156804,-0.219786,-0.55008,0.017588,-0.412753
41449,-0.450052,0.073513,0.413277,0.429202,0.49987,0.344648
41450,-1.057321,-0.275828,0.461316,0.174503,0.596207,0.179138
41451,-1.097343,-0.300456,-0.222412,0.507846,0.068073,0.43667
41452,-0.522558,-0.07861,0.506982,-0.302877,0.634266,-0.179753
41453,-1.051605,-0.386034,0.113282,-0.244309,0.369927,-0.119748
41454,-0.738064,-0.346805,0.179514,-0.032369,0.417943,0.04392
41455,-1.071327,-0.416164,0.343968,1.052728,0.521875,0.888623
41456,-1.203172,-0.488418,0.03558,0.272972,0.32095,0.30554
41457,-0.826078,-0.378483,-0.141278,0.491855,0.170224,0.462675
41458,-0.688378,-0.378148,0.054878,0.103274,0.314851,0.158774
41459,-0.590867,-0.323225,0.003109,0.678235,0.294059,0.621435
41460,-1.104695,-0.404328,-0.403392,-1.163938,-0.040551,-0.867774
41461,-1.146802,-0.383634,0.027908,-0.34005,0.31397,-0.203418
41462,-0.975309,-0.391009,0.001636,0.136325,0.24007,0.139824
41463,-1.202493,-0.34954,-0.094553,0.137311,0.226461,0.17029
41464,-0.756441,-0.302578,0.372178,-0.342761,0.550728,-0.21348
41465,-0.774546,-0.237881,0.088563,0.662222,0.368131,0.597249
41466,-1.352704,-0.328055,-0.638983,-0.220906,-0.167742,-0.098989
41467,-0.508323,-1.217422,1.101406,0.637698,1.067248,0.828813
41468,-0.473569,-1.227017,0.403745,-0.40862,0.57084,0.01729
41469,-0.384476,-1.343547,1.015975,-0.40561,1.055831,0.018495
41470,-0.939404,-1.522167,0.721055,-0.423607,0.82442,0.001619
41471,-0.734926,-1.264635,0.086063,0.75196,0.298894,0.931814
41472,-0.645745,-1.436647,0.196249,-0.717954,0.416412,-0.217697
41473,-0.751043,-1.490965,0.931146,0.562397,0.973032,0.782417
41474,-0.445727,-1.398322,1.589055,0.534364,1.40699,0.749256
41475,-1.045268,-1.732345,1.022156,0.113215,1.039803,0.396185
41476,-1.179332,-1.655736,0.47652,-1.216117,0.630545,-0.646978
41477,-1.422937,-1.862969,0.515464,-0.864058,0.737591,-0.362503
41478,-1.670453,-1.920718,0.379672,0.806592,0.599752,0.928901
41479,-1.918542,-1.995578,0.595663,-0.371107,0.73955,0.004008
41480,-2.006844,-2.080211,0.575822,-0.084003,0.640903,0.232186
41481,-2.294227,-2.147176,0.348241,0.345303,0.470492,0.566017
41482,-1.379101,-1.706498,0.423871,-0.851239,0.484789,-0.397046
41483,-1.02286,-1.748434,1.06493,-0.650367,1.010003,-0.201972
41484,-0.691594,-1.708272,1.023144,-0.152002,0.938121,0.189285
41485,-1.047664,-1.73274,0.340166,-0.461925,0.46778,-0.038315
41486,-1.167226,-1.863246,0.865565,0.162296,0.92935,0.452957
41487,-1.657671,-2.118732,0.76543,-0.006917,0.799929,0.320937
41488,-0.378599,-1.208284,0.920116,0.779968,0.890024,0.934003
41489,-0.465,-1.15752,0.479011,-0.459778,0.541555,-0.032865
41490,-1.205199,-1.51593,0.249037,1.029369,0.381448,1.15038
41491,0.653511,-0.550049,0.949877,-0.773476,0.866733,-0.281111
41492,0.036273,-0.735294,0.658456,-0.436123,0.668639,-0.012704
41493,-0.958969,-1.402923,0.42067,0.497449,0.478493,0.726165
41494,-0.2054,-1.168554,0.929985,0.406022,0.874214,0.656207
41495,-1.223179,-1.743069,0.722041,0.915868,0.714212,1.061642
41496,-1.019866,-1.792763,1.213459,-1.09586,1.074844,-0.527138
41497,-1.3502,-1.635022,0.793746,0.212443,0.756117,0.499934
41498,-1.252047,-1.56349,0.722552,0.041155,0.704134,0.363888
41499,-1.353608,-1.664245,0.784341,0.990942,0.751573,1.115748
41500,-1.331323,-1.792147,1.110295,0.350807,1.017755,0.618301
41501,-1.211481,-1.942439,0.792992,0.016727,0.795801,0.350214
41502,-1.424033,-1.985552,0.92111,0.154846,0.895325,0.462974
41503,-1.41948,-2.0026,0.924828,-0.417232,0.884883,-0.004595
41504,-1.463417,-1.981245,1.144715,0.844903,1.024558,1.004125
41505,-0.709009,-1.295895,0.642842,-1.002568,0.627205,-0.46843
41506,-1.62454,-1.77954,0.728926,0.30842,0.73061,0.5905
41507,-0.897117,-1.587747,1.381082,0.68426,1.209075,0.888564
41508,-0.352014,-1.184899,0.844918,0.139901,0.808249,0.462061
41509,0.55658,-0.837178,0.923098,-0.771918,0.864552,-0.265567
41510,0.222686,-1.142701,1.037903,0.220878,0.979587,0.521925
41511,0.140229,-1.290111,0.854213,0.336074,1.065959,0.659678
41512,-2.103512,-2.097506,0.539385,-0.372071,0.827395,0.09197
41513,-2.324102,-2.223082,0.710807,-1.279935,0.970868,-0.625362
41514,-2.41334,-2.230245,0.811847,0.322165,0.806888,0.516201
41515,-2.556778,-2.285707,0.421717,-0.954961,0.523027,-0.490641
41516,-2.551994,-2.316877,0.227867,-0.2161,0.529371,0.12888
41517,-2.54224,-2.30201,0.478496,-0.640638,0.669472,-0.229526
41518,-2.787059,-2.321036,0.080815,0.002451,0.38126,0.284752
41519,-2.578765,-2.377652,0.420108,-0.523235,0.486882,-0.150912
41520,-1.963742,-2.246033,0.991793,0.865167,0.909906,0.95232
41521,-2.181441,-2.264572,0.047923,-0.727366,0.2476,-0.282541
41522,-2.138096,-2.319288,0.471041,-0.110785,0.65254,0.229603
41523,-2.827514,-2.448839,0.739033,-1.177951,0.822249,-0.638096
41524,-2.634666,-2.415317,0.324806,0.511165,0.52608,0.707866
41525,-2.591222,-2.424757,0.783688,-0.049356,0.842074,0.256889
41526,-2.600112,-2.417621,0.576255,-0.00289,0.625903,0.270145
41527,-2.38498,-2.383756,0.44642,0.300372,0.536152,0.505575
41528,-2.195782,-2.336857,0.836675,0.594853,0.810762,0.737624
41529,-2.231029,-2.330225,0.564043,0.338734,0.753868,0.574651
41530,-1.972351,-2.281594,0.56816,0.570501,0.760479,0.757639
41531,-2.117661,-2.234091,0.519754,-0.695352,0.68682,-0.248208
41532,-1.749458,-2.017237,-0.019954,-0.130866,0.244585,0.162483
41533,-2.117193,-2.298029,0.983427,-0.832307,0.956976,-0.392731
41534,-0.723368,-1.609827,0.909374,0.210914,0.899455,0.43745
41535,-0.691632,-1.566545,0.623175,-0.098474,0.669551,0.190585
41536,-0.438935,-1.526863,0.504847,-0.355088,0.589387,-0.002052
41537,-0.405912,-1.548138,0.735077,0.118177,0.757875,0.37274
41538,-2.747879,-2.385039,0.631848,-0.970546,0.671623,-0.494546
41539,-0.846869,-1.74847,0.818429,0.799002,0.82682,0.943943
41540,-1.123069,-1.772192,0.332635,-0.018627,0.440425,0.280587
41541,-1.003356,-1.743942,0.444355,-1.264578,0.503441,-0.716072
41542,-0.658259,-1.591679,1.130892,-0.35686,1.010556,0.009641
41543,-1.748268,-2.269088,1.379132,0.874124,1.181546,0.997129
41544,-2.146425,-2.231506,0.749728,-0.207688,0.742605,0.158014
41545,-1.614954,-2.211936,1.242387,0.021208,1.176612,0.352966
41546,-1.592127,-2.094405,0.629211,0.493035,0.657309,0.699591
41547,-1.527968,-2.097836,1.084871,-0.135495,1.008646,0.216274
41548,-1.087472,-1.938976,1.081162,-0.24094,1.007678,0.137256
41549,-0.660636,-1.512607,1.100887,0.357691,1.046662,0.637374
41550,-1.254345,-1.837304,1.12192,0.077736,1.081224,0.414849
41551,-1.326678,-1.695479,0.311313,0.647292,0.465057,0.839478
41552,-0.522729,-1.433362,0.719604,-0.607703,0.791582,-0.129484
41553,-0.913798,-1.720262,0.355069,0.286138,0.461344,0.527878
41554,-0.845035,-1.534436,0.594621,0.430793,0.642131,0.647408
41555,-1.030014,-1.669162,0.551365,0.723205,0.620026,0.882653
41556,-0.615366,-1.544806,0.854503,-0.432177,0.849736,-0.037288
41557,-1.016287,-1.561272,0.236138,-0.22207,0.380181,0.14
41558,-0.791918,-1.523717,0.679292,-0.700213,0.698614,-0.238542
41559,-0.558693,-1.552335,1.270608,-0.611317,1.144701,-0.170639
41560,-0.701693,-1.405956,0.594418,-0.223424,0.64129,0.1376
41561,-0.815,-1.489825,0.722488,0.615645,0.750228,0.809073
41562,-0.866498,-1.496065,0.822376,-0.434017,0.806957,-0.026978
41563,-0.732129,-1.39202,0.336014,0.01939,0.449138,0.336379
41564,-0.905595,-1.517158,0.920051,0.592194,0.860914,0.77607
41565,-0.98545,-1.51915,0.004307,-0.490664,0.183076,-0.07607
41566,-0.688012,-1.337321,0.38701,-0.697535,0.45848,-0.243878
41567,1.044918,-0.254054,0.48143,-1.081181,0.438365,-0.523167
41568,1.423013,-0.097752,0.93894,0.276561,0.88641,0.569494
41569,0.111406,-0.344467,0.396369,0.84999,0.467716,1.012442
41570,0.960144,-0.134868,0.714175,-0.25007,0.687328,0.136847
41571,-0.077348,-0.478064,0.795512,0.185666,0.777676,0.50459
41572,0.861823,-0.523847,0.760089,0.297664,0.752217,0.590989
41573,0.91118,-0.522022,0.517584,0.784989,0.597911,0.989572
41574,0.775115,-0.238606,1.36075,-0.188603,1.212017,0.215961
41575,1.03155,-0.215944,0.879148,-1.740899,0.814888,-1.030945
41576,1.121191,-0.042642,0.513076,-0.005544,0.60185,0.36266
41577,0.690338,-0.717778,0.584576,-1.00294,0.568261,-0.45849
41578,0.781105,-0.681941,0.236512,0.454129,0.384349,0.73202
41579,0.618822,-0.855721,0.927259,1.172265,0.895965,1.297126
41580,0.793302,-0.37053,0.351605,-0.037682,0.476828,0.344308
41581,1.078562,-0.274022,0.58976,-0.492575,0.656867,-0.015654
41582,1.349523,-0.596078,1.198349,-0.404093,1.112305,0.054058
41583,0.496947,-0.829937,0.861654,0.437475,0.856511,0.718356
41584,1.441222,-0.523345,0.743517,0.88568,0.746069,1.06529
41585,1.145606,-0.22198,1.287916,0.104878,1.162137,0.460808
41586,1.074739,-0.213248,0.582207,0.147483,0.624779,0.492152
41587,1.710231,-0.206101,0.767436,-1.05841,0.76422,-0.461167
41588,1.515575,-0.179341,0.905342,0.825369,0.859512,1.020899
41589,1.425585,0.265679,1.036147,-0.651892,0.939891,-0.19501
41590,0.882333,0.201057,0.246811,0.479296,0.34001,0.681288
41591,0.904196,0.185174,0.540909,-0.609643,0.495819,-0.204986
41592,1.016465,0.070135,1.397973,0.138468,1.162119,0.407822
41593,0.872184,0.042591,0.087719,-0.194729,0.220156,0.18133
41594,1.304243,0.184187,0.557758,0.683715,0.582239,0.872513
41595,1.687896,0.293963,1.387004,-0.657767,1.251469,-0.184047
41596,0.566973,0.102946,0.732182,-0.464406,0.803314,-0.01282
41597,0.907975,0.145738,1.203693,-0.969816,1.122801,-0.426654
41598,0.295885,0.075509,0.375537,-0.791308,0.510141,-0.329652
41599,0.483841,0.123469,0.591392,-0.478102,0.557088,-0.11269
41600,0.30117,0.078368,0.818518,-1.163326,0.739487,-0.646076
41601,0.526141,0.104301,0.883093,0.146387,0.814893,0.41593
41602,0.673881,0.119458,0.822968,0.956791,0.79172,1.061345
41603,0.265781,0.089998,0.09697,-0.522242,0.295395,-0.081882
41604,1.448041,0.222103,0.736993,0.00638,0.632585,0.298164
41605,1.858393,0.341899,0.605453,0.460908,0.659558,0.727669
41606,1.953983,0.373939,1.20423,0.063312,1.057079,0.395446
41607,1.382209,0.248305,0.967277,-0.048517,0.851498,0.288118
41608,1.356604,0.241116,0.983444,0.60927,0.854072,0.803599
41609,1.576158,0.278274,1.047612,0.01779,0.884231,0.338221
41610,1.704444,0.153715,0.847848,-0.132084,0.744924,0.23452
41611,1.354775,0.192519,0.837072,-0.475247,0.783425,-0.010811
41612,1.940486,0.330609,1.431141,0.183466,1.238679,0.486531
41613,1.099757,0.292967,0.366151,-0.286767,0.463451,0.098501
41614,1.136529,0.208132,1.007653,-0.37128,0.896495,0.01421
41615,0.965513,0.216252,0.956264,-0.420898,0.821948,-0.043393
41616,0.480034,0.068218,0.532699,-0.044758,0.566448,0.281868
41617,0.857669,0.26438,0.362048,0.30292,0.462658,0.564652
41618,1.372638,0.257726,1.052748,0.028712,0.963983,0.342572
41619,0.654019,0.137583,1.098396,-1.286274,0.909206,-0.71243
41620,-0.039817,-1.218932,0.652818,-0.313189,0.579768,0.05332
41621,0.305879,-0.977543,0.777463,0.463642,0.709063,0.685412
41622,-0.134007,-0.933087,0.02971,0.358775,0.270085,0.654741
41623,-0.500497,-1.257027,0.490915,-0.647054,0.625408,-0.134443
41624,0.546487,-0.260981,0.367706,-0.636478,0.48075,-0.129737
41625,1.060256,-0.243162,1.117951,-0.673825,1.016452,-0.166427
41626,0.722656,-0.530393,1.235774,-0.278535,1.113687,0.146116
41627,-0.442435,-0.875033,0.565041,0.179328,0.587793,0.499727
41628,-0.220567,-0.737313,0.606703,0.015424,0.61849,0.36663
41629,-0.47555,-1.189484,0.756916,0.823556,0.793536,0.999871
